n = 103
63 76 0.774869109947644;
63 77 0.769230769230769;
63 89 0.766355140186916;
63 96 0.662721893491124;
63 97 0.808219178082192;
63 99 0.786666666666667;
63 100 -0.0958904109589041;
63 102 0.553571428571429;
64 65 0.780104712041885;
64 66 0.53968253968254;
64 67 0.680628272251309;
64 74 0.779487179487179;
64 75 0.779569892473118;
64 76 0.754601226993865;
64 77 0.752475247524752;
64 89 0.752688172043011;
64 96 0.695121951219512;
64 97 0.778947368421053;
64 99 0.767123287671233;
64 102 0.759259259259259;
65 66 0.587677725118483;
65 67 0.662037037037037;
65 74 0.806306306306306;
65 75 0.787735849056604;
65 76 0.80952380952381;
65 77 0.7734375;
65 89 0.788732394366197;
65 96 0.720238095238095;
65 97 0.830275229357798;
65 99 0.810810810810811;
65 102 0.745454545454545;
66 67 0.528571428571429;
66 71 -0.195488721804511;
66 72 -0.161137440758294;
66 73 -0.17910447761194;
66 74 0.583333333333333;
66 75 0.545023696682464;
66 76 0.530054644808743;
66 77 0.553719008264463;
66 80 -0.13903743315508;
66 81 -0.0882352941176471;
66 82 -0.0939226519337017;
66 83 -0.172248803827751;
66 84 -0.188405797101449;
66 85 -0.14018691588785;
66 86 -0.104972375690608;
66 87 -0.148571428571429;
66 88 -0.0892018779342723;
66 89 0.611650485436893;
66 97 0.630331753554502;
66 99 0.549295774647887;
66 100 -0.133333333333333;
66 102 0.553571428571429;
67 73 -0.0891089108910891;
67 74 0.692307692307692;
67 75 0.729857819905213;
67 76 0.652631578947368;
67 77 0.7109375;
67 89 0.691943127962085;
67 96 0.646706586826347;
67 97 0.699074074074074;
67 99 0.693333333333333;
68 69 0.665;
68 70 0.697802197802198;
68 81 0.549382716049383;
68 93 0.5;
68 95 0.502645502645503;
68 100 0.6;
68 101 0.491803278688525;
68 102 -0.111111111111111;
69 70 0.862944162436548;
69 71 0.559440559440559;
69 72 0.568075117370892;
69 73 0.601010101010101;
69 78 0.688118811881188;
69 79 0.723958333333333;
69 80 0.682539682539683;
69 81 0.798816568047337;
69 82 0.634408602150538;
69 83 0.554502369668246;
69 84 0.588235294117647;
69 85 0.57345971563981;
69 86 0.592592592592593;
69 87 0.715116279069767;
69 88 0.663551401869159;
69 90 0.685;
69 91 0.697115384615385;
69 92 0.61734693877551;
69 93 0.708133971291866;
69 94 0.695187165775401;
69 95 0.705583756345178;
69 98 0.673076923076923;
69 100 0.597014925373134;
69 101 0.616666666666667;
70 73 0.533333333333333;
70 78 0.641304347826087;
70 79 0.645348837209302;
70 80 0.597633136094675;
70 81 0.736842105263158;
70 82 0.571428571428571;
70 84 0.51063829787234;
70 86 0.494252873563218;
70 87 0.634146341463415;
70 88 0.57948717948718;
70 90 0.604395604395604;
70 91 0.621052631578947;
70 92 0.553672316384181;
70 93 0.642105263157895;
70 94 0.609467455621302;
70 95 0.650793650793651;
70 98 0.587301587301587;
70 100 0.558823529411765;
70 101 0.524590163934426;
71 72 0.971830985915493;
71 73 0.927536231884058;
71 78 0.814285714285714;
71 79 0.828571428571429;
71 80 0.823943661971831;
71 81 0.948453608247423;
71 82 0.823008849557522;
71 83 0.964285714285714;
71 84 0.932330827067669;
71 85 0.949275362318841;
71 86 0.884297520661157;
71 87 0.8;
71 88 0.822695035460993;
71 90 0.871212121212121;
71 91 0.838235294117647;
71 92 0.839160839160839;
71 93 0.840579710144927;
71 94 0.798507462686567;
71 95 0.78125;
71 98 0.858208955223881;
72 73 0.901960784313726;
72 78 0.757281553398058;
72 79 0.857142857142857;
72 80 0.849740932642487;
72 81 0.820809248554913;
72 82 0.722826086956522;
72 83 0.894495412844037;
72 84 0.880952380952381;
72 85 0.883720930232558;
72 86 0.804232804232804;
72 87 0.834285714285714;
72 88 0.761467889908257;
72 90 0.799019607843137;
72 91 0.768867924528302;
72 92 0.752475247524752;
72 93 0.802816901408451;
72 94 0.836842105263158;
72 95 0.746268656716418;
72 98 0.776190476190476;
72 100 0.777777777777778;
72 101 0.542372881355932;
73 78 0.771844660194175;
73 79 0.856353591160221;
73 80 0.870786516853933;
73 81 0.859872611464968;
73 82 0.732142857142857;
73 83 0.876237623762376;
73 84 0.925373134328358;
73 85 0.868292682926829;
73 86 0.797687861271676;
73 87 0.873493975903614;
73 88 0.779411764705882;
73 90 0.807291666666667;
73 91 0.767326732673267;
73 92 0.752688172043011;
73 93 0.803030303030303;
73 94 0.835227272727273;
73 95 0.75;
73 98 0.76530612244898;
73 100 0.934426229508197;
73 101 0.56;
74 75 0.792626728110599;
74 76 0.77319587628866;
74 77 0.748091603053435;
74 89 0.80184331797235;
74 96 0.701754385964912;
74 97 0.788288288288288;
74 99 0.831168831168831;
74 102 0.75;
75 76 0.819148936170213;
75 77 0.761904761904762;
75 89 0.729468599033816;
75 96 0.795031055900621;
75 97 0.80188679245283;
75 99 0.823529411764706;
75 102 0.653846153846154;
76 77 0.8359375;
76 89 0.784210526315789;
76 96 0.732394366197183;
76 97 0.825396825396825;
76 99 0.891304347826087;
76 102 0.892857142857143;
77 89 0.826771653543307;
77 96 0.631578947368421;
77 97 0.815384615384615;
77 99 0.647058823529412;
77 100 -0.4;
78 79 0.972972972972973;
78 80 0.901098901098901;
78 81 0.937888198757764;
78 82 0.843023255813954;
78 83 0.760975609756098;
78 84 0.751243781094527;
78 85 0.753623188405797;
78 86 0.819209039548023;
78 87 0.910179640718563;
78 88 0.836538461538462;
78 90 0.917948717948718;
78 91 0.950980392156863;
78 92 0.867021276595745;
78 93 0.95049504950495;
78 94 0.95;
78 95 0.890625;
78 98 0.87;
78 100 0.634920634920635;
78 101 0.519230769230769;
79 80 0.937823834196891;
79 81 0.980132450331126;
79 82 0.900621118012422;
79 83 0.856410256410256;
79 84 0.844086021505376;
79 85 0.845360824742268;
79 86 0.964285714285714;
79 87 0.931428571428571;
79 88 0.928571428571429;
79 90 0.956521739130435;
79 91 0.989473684210526;
79 92 0.92090395480226;
79 93 1;
79 94 0.973544973544973;
79 95 0.949720670391061;
79 98 0.947368421052632;
79 100 0.903846153846154;
79 101 0.95;
80 81 0.979591836734694;
80 82 0.949367088607595;
80 83 0.848958333333333;
80 84 0.858695652173913;
80 85 0.838541666666667;
80 86 0.932926829268293;
80 87 0.976878612716763;
80 88 0.979381443298969;
80 90 0.93956043956044;
80 91 0.920212765957447;
80 92 0.96551724137931;
80 93 0.93717277486911;
80 94 0.924324324324324;
80 95 0.875;
80 98 0.973262032085562;
80 100 0.893617021276596;
80 101 1;
81 82 0.925925925925926;
81 83 0.794117647058823;
81 84 0.829268292682927;
81 85 0.783625730994152;
81 86 0.83125;
81 87 0.984732824427481;
81 88 0.92485549132948;
81 90 0.94478527607362;
81 91 0.946428571428571;
81 92 0.948051948051948;
81 93 0.982456140350877;
81 94 0.966887417218543;
81 95 0.980891719745223;
81 98 0.91812865497076;
81 100 0.64;
81 101 0.645161290322581;
82 83 0.696132596685083;
82 84 0.715909090909091;
82 85 0.685082872928177;
82 86 0.76271186440678;
82 87 0.93006993006993;
82 88 0.902173913043478;
82 90 0.863636363636364;
82 91 0.853932584269663;
82 92 0.963636363636364;
82 93 0.911111111111111;
82 94 0.878980891719745;
82 95 0.864705882352941;
82 98 0.876404494382023;
82 100 0.507462686567164;
82 101 0.612903225806452;
82 102 -0.160714285714286;
83 84 0.875;
83 85 0.953271028037383;
83 86 0.806451612903226;
83 87 0.84;
83 88 0.740740740740741;
83 90 0.772277227722772;
83 91 0.757142857142857;
83 92 0.723618090452261;
83 93 0.772511848341232;
83 94 0.835978835978836;
83 95 0.73;
83 98 0.783653846153846;
83 100 0.819444444444444;
83 101 0.593220338983051;
84 85 0.867924528301887;
84 86 0.786516853932584;
84 87 0.850574712643678;
84 88 0.766666666666667;
84 90 0.777777777777778;
84 91 0.752380952380952;
84 92 0.729166666666667;
84 93 0.784313725490196;
84 94 0.824175824175824;
84 95 0.733333333333333;
84 98 0.758620689655172;
84 100 0.833333333333333;
84 101 0.616666666666667;
85 86 0.794594594594595;
85 87 0.838888888888889;
85 88 0.732718894009217;
85 90 0.765853658536585;
85 91 0.75462962962963;
85 92 0.710659898477157;
85 93 0.76303317535545;
85 94 0.815789473684211;
85 95 0.723618090452261;
85 98 0.776190476190476;
85 100 0.824324324324324;
85 101 0.60655737704918;
86 87 0.917808219178082;
86 88 0.813829787234043;
86 90 0.866666666666667;
86 91 0.835164835164835;
86 92 0.775147928994083;
86 93 0.85792349726776;
86 94 0.93125;
86 95 0.760233918128655;
86 98 0.855555555555556;
86 100 0.671641791044776;
86 101 0.716666666666667;
87 88 0.97752808988764;
87 90 0.928571428571429;
87 91 0.909090909090909;
87 92 0.949367088607595;
87 93 0.931034482758621;
87 94 0.917647058823529;
87 95 0.878612716763006;
87 98 0.970930232558139;
87 100 0.884615384615385;
87 101 0.925;
88 90 0.888349514563107;
88 91 0.864485981308411;
88 92 0.925;
88 93 0.901869158878505;
88 94 0.906735751295337;
88 95 0.841584158415842;
88 98 0.933962264150943;
88 100 0.653333333333333;
88 101 0.790322580645161;
89 96 0.682926829268293;
89 97 0.807511737089202;
89 99 0.788732394366197;
89 100 -0.0869565217391304;
89 102 0.6;
90 91 0.96039603960396;
90 92 0.89247311827957;
90 93 0.960199004975124;
90 94 0.938202247191011;
90 95 0.867724867724868;
90 98 0.919191919191919;
90 100 0.623188405797101;
90 101 0.610169491525424;
91 92 0.877551020408163;
91 93 0.980769230769231;
91 94 0.962365591397849;
91 95 0.903061224489796;
91 98 0.91304347826087;
91 100 0.561643835616438;
91 101 0.616666666666667;
92 93 0.928205128205128;
92 94 0.906976744186046;
92 95 0.875675675675676;
92 98 0.911917098445596;
92 102 -0.186046511627907;
93 94 0.979166666666667;
93 95 0.95959595959596;
93 98 0.913461538461538;
93 100 0.666666666666667;
93 101 0.677966101694915;
94 95 0.948275862068966;
94 98 0.919786096256685;
94 100 0.87037037037037;
94 101 0.904761904761905;
95 98 0.861538461538462;
95 100 0.628571428571429;
95 101 0.65;
96 97 0.730538922155689;
96 99 0.746268656716418;
96 102 0.730769230769231;
97 99 0.767123287671233;
97 102 0.660714285714286;
98 100 0.643835616438356;
98 101 0.75;
99 102 0.555555555555556;
100 101 0.629032258064516]
